pulp_to_mixing_tank23,flow_after_machine_chest21,level_condensate_bucket1_valve_position,steam_group3_pressure,steam_group4under_pressure,pressure_yankee_cylinder,steam_group5under_pressure,steam_pressure5_over,pressure_condensate_bucket5,production_paper_machine2,dry_production_vira,steamflow
196.94,3314.7,19.018,208.25,232.65,233.55,232.1,232.72,79.75,12.189,175.49,17.884
196.93,3285.5,20.352,208.49,233.8,234.54,233.71,234.68,79.75,12.158,175.47,17.046
198.28,3307,21.006,215.68,240.41,240.85,240.16,240.29,79.875,12.172,176.26,18.026
199.34,3449.3,21.24,216.55,240.88,241.62,240.54,240.52,84,12.197,170.17,18.365
199.34,3446.4,20.055,217.1,241.73,242.7,241.93,242.19,84,12.205,171.86,17.943
199.59,3347.5,20.173,208.66,233.09,232.46,232.81,232.35,72.75,12.205,171.86,17.948
199.59,3347.5,20.173,207.24,232.85,229.2,232.43,231.94,71.691,12.127,179.39,17.885
200.4,3347.5,19.736,200.8,225.37,224.91,225.65,225.2,66,12.127,175.15,17.885
201.98,3352.1,27.713,190.42,216.12,216.64,216.01,216.22,57.5,11.811,174.97,17.236
222.51,3686.8,23.277,246.62,270.95,270.9,270.24,269.74,90,12.389,178.86,19.126
217.42,3618.3,23.096,232.92,258.32,258.96,257.89,257.45,82.413,12.291,179.95,17.795
214.27,3544,20.155,220.2,244.69,245.51,244.99,245.06,69.625,12.326,182.53,18.484
207.48,3450,20.015,215.11,240.62,240.54,240.49,240.65,65.5,12.304,182.53,18.166
206.03,3424.2,21.027,229.55,254.66,254.95,254.5,254.41,77.875,12.293,182.44,18.549
217.03,3614.5,22.98,234.12,259.89,260.98,260.86,261.4,82.75,12.293,181.08,18.524
211.8,3514.2,21.744,235.74,260.17,260.66,260.05,259.93,83.355,12.293,183.98,18.356
208.72,3453.6,22.284,232.92,257.69,257.38,257.67,258.11,82.875,12.288,183.94,18.274
202.05,3352.9,24.06,207.84,232.32,233.06,232.47,232.7,57.375,12.231,183.67,17.92
202.05,3391.8,19.223,213.99,232.32,237.99,232.47,232.7,57.875,12.231,183.67,18.573
201.74,3366.9,22.082,206.78,231.57,231.11,231.65,231.68,57.875,12.226,182.01,17.771
202.39,3363.3,24.014,197.06,221.21,221.48,221.72,221.78,52.625,12.168,179.1,17.886
205.71,3413.2,19.862,199.16,224.14,224.73,224.08,224.18,56.875,12.326,183,18.129
204.38,3393.7,18.902,200.81,225.41,226.26,225.18,225.38,57,12.323,182.32,18.119
204.34,3381.1,18.551,200.76,226.06,226.61,226.23,226.29,61.25,12.323,182.38,18.121
204.34,3390.7,18.551,206.11,230.56,230.35,230.77,230.96,61.25,12.322,181.69,18.509
206.68,3422.9,18.652,206.27,230.9,230.57,230.5,230.85,61.25,12.322,181.39,18.483
207.07,3436.6,18.166,203.07,229.14,228.58,229.05,229.12,61,12.322,180.45,18.281
206.07,3411.6,16.05,202.1,227.27,227.69,226.77,227.06,61.125,12.33,180.24,18.076
206.28,3417.9,16.662,206.13,230.72,232.2,231.14,231.3,65.125,12.348,180.59,18.319
205.12,3415.3,16.728,211.29,236,236.56,235.52,235.88,69.75,12.316,180.48,18.66
205.55,3416.3,18.273,208.3,233.33,233.61,233.27,233.26,65.875,12.338,180.15,18.069
204.2,3383.2,19.365,206.33,231.68,231.88,231.76,231.5,65.875,12.33,180.78,18.123
207.55,3439.3,22.99,217.86,242.67,242.81,242.61,242.65,74.375,12.431,182.37,18.648
211.23,3485.2,20.597,217.86,246.68,246.54,246.55,246.34,74.625,12.542,184.69,18.482
210.51,3501.1,19.523,217.79,243.78,243.54,243.57,243.83,74.625,12.673,188.76,18.931
213.53,3540,21.646,229.96,255.06,255.58,255.29,255.28,86.875,12.783,189.66,18.897
212.9,3541.4,20.851,222.07,247.92,249.68,248.14,248.64,86.25,12.859,190.31,18.796
213.9,3541.4,22.591,227.6,253.27,252.69,252.93,252.93,86.25,12.874,191.08,19.119
214,3540.3,22.409,231.3,253.32,256.42,256.15,253.32,86.25,12.868,191.35,19.464
212.83,3527.4,20.911,228.56,255.83,253.58,255.82,255.9,86.25,12.892,191,19.023
212.94,3530.6,22.927,230.38,255.83,255.7,255.82,255.9,86.25,12.877,190.04,19.148
216.32,3557.9,23.557,239.93,264.11,263.63,264.44,264.39,92.75,12.955,189.69,19.121
215.41,3559.2,20.036,228.36,253.57,253.67,253.41,253.52,85.125,12.912,190.96,18.942
214.39,3559.2,22.76,232.3,257.01,257.52,257.06,257.07,85.125,12.936,192.39,19.25
214.39,3553.5,20.891,226.42,250.99,251.69,251.03,251.45,84.875,12.899,193.97,18.797
214.64,3553.5,20.051,220.56,245.37,245.89,245.34,245.07,77.375,13.002,194.08,18.842
214.47,3566,19.25,218.04,242.98,243.81,243.1,243.53,73.375,12.984,193.83,18.902
213.19,3534.2,18.946,214.1,239.32,239.76,239.06,239.22,72.875,12.843,193.83,18.695
215.3,3580.1,17.99,214.12,238.7,238.88,238.56,238.97,72.875,12.954,194.01,18.728
217.53,3603.1,19.721,217.98,241.99,243.31,242.01,242.64,73.375,13.028,193.86,19.02
219.11,3620,20.22,231.17,255.79,255.34,256.02,255.88,85.375,13.071,193.81,19.02
219.11,3620,23.802,221.65,247.01,246.31,246.68,246.95,85.375,13.065,194.38,18.955
219.32,3624.5,23.966,227.05,252.62,252.98,252.66,252.45,85.625,13.098,192.93,19.105
218.39,3610.4,16.043,223.24,248,248.37,247.74,248.39,81.5,12.997,191.85,19.109
216.76,3584.5,16.629,223.41,248.32,249,248.68,248.21,80.75,12.918,191.26,19.109
213.42,3545.2,16.629,214.23,238.56,238.02,237.95,238.11,72.625,12.904,192.01,19.102
213.4,3539.3,18.071,215.86,240.52,239.36,238.19,240.02,72.75,12.878,190.55,19.102
213.4,3533.9,19.988,213.59,238.12,239.11,238.19,238.4,73,12.945,192.51,18.792
218.05,3615.5,22.772,233.22,258.26,258.77,258.02,258.47,90,13.161,196.04,19.187
218.52,3617.3,22.839,241.6,266.59,266.2,266.55,266.88,90.625,13.132,195.27,19.424
217.88,3621.3,22.43,237.26,262.4,263.41,262.97,262.62,90.625,13.114,196.26,19.822
210.78,3482.1,19.29,203.91,229.6,229.85,228.87,229.57,61.875,12.687,188.12,18.41
211.44,3499.5,20.508,213.78,238.57,238.4,238.15,237.84,70,12.69,188.5,18.861
211.64,3505.3,21.479,215.46,241.45,241.28,241,241.35,74.25,12.671,188.5,18.851
211.28,3494.3,20.018,215.95,240.33,240.35,240.47,240.1,74.375,12.67,188.69,18.937
211.09,3495.2,19.445,213.85,238.71,237.51,238.19,238.06,70.375,12.664,188.71,19.198
205.55,3419.7,13.081,202.04,227.03,226.63,227.41,227.13,58,12.438,185.97,18.22
199.68,3309.7,17.923,200.78,226.16,225.77,225.74,225.64,57.625,12.084,181.46,18.751
197.41,3265.7,19.681,198.32,222.67,222.96,222.66,222.62,53.375,11.963,178.94,18.482
197.23,3268.9,18.766,209.46,234.48,233.68,234.25,234.33,65.625,12.007,178.4,18.913
196.32,3260,19.319,211.42,237.02,236.61,237.06,237.31,69.75,12.002,179.51,19.068
195.82,3243.7,20.553,214.81,240.1,239.6,240.19,239.77,70.397,11.973,179.6,19.259
195.18,3232.3,21.118,217.01,242.36,243.26,242.78,243.14,73.75,11.962,180.16,19.295
195.29,3241.6,19.824,222.19,246.97,247.78,247.24,247.37,73.964,12.001,180.24,18.959
193.58,3220.1,19.277,214.53,241.31,240.76,240.21,240.18,73.964,11.868,178.82,19.052
181.54,3019.5,18.195,184.78,210.12,209.35,209.87,209.96,41.25,11.202,174.07,17.72
181.85,3050.2,15.17,180.8,206.95,207.02,206.55,206.88,37.375,11.202,172.69,17.814
181.85,3027.8,15.798,173.38,198.96,199.31,199.13,199.25,32.5,11.197,170.35,17.388
182.48,3025.4,19.337,173.89,198.78,199.23,199.35,199.51,32.5,11.198,169.52,17.668
183.24,3040.1,17.18,174.95,200.21,200.75,200.74,200.96,32.5,11.198,168.01,17.827
183.01,3045.4,17.186,176.67,201.45,201.71,201.69,201.94,32.75,11.198,168.21,17.816
182.84,3031.8,17.186,174.2,199.25,199.4,199.47,199.8,32.875,11.208,167.09,17.816
183.18,3032.4,14.768,174.2,199.16,198.37,198.81,198.44,32.875,11.205,166.57,17.837
184.31,3050.8,19.344,174.35,199.16,200.2,199.22,198.74,33.375,11.223,165.55,17.717
185.48,3073.8,17.144,171.89,197.23,197.36,197.18,197.52,29.625,11.192,164.37,17.67
185.09,3067.6,21.486,169.38,194.57,195.12,194.31,194.16,28.589,11.215,166.32,17.374
184.93,3067.6,20.712,174.38,200.19,199.17,199.55,199.18,33.375,11.216,165.76,17.541
184.65,3067.8,17.793,172.8,198.77,198.54,198.74,198.53,29.875,11.194,166.09,17.573
186.01,3077.3,19.77,177.48,202.75,202.35,201.87,202.16,34.75,11.222,166.47,17.567
185.24,3078.2,20.272,177.86,203.63,202.19,202.64,202.65,34.875,11.222,166.35,17.494
184.39,3054.9,15.016,177.63,203.61,202.32,203.11,203.27,35.5,11.21,166.9,17.652
182.84,3052.4,17.817,177.47,202.38,202.32,202.83,202.19,35.625,11.182,166.72,17.646
183.47,3052.4,19.887,181.31,205.83,204.96,206.37,206.53,35.875,11.231,166.76,17.646
183.43,3035,18.219,180.83,205.61,205.5,206.54,205.51,35.875,11.204,166.99,17.694
183.46,3035.7,16.575,179.61,204.33,204.46,204.06,204.66,35.75,11.226,166.51,17.572
184.15,3045.6,16.412,180.19,204.66,204.39,204.53,204.43,35.75,11.244,166.23,17.99
180.28,2999.1,18.205,177.85,203.12,203.36,203.51,203.51,35.75,11.219,166.58,17.821
180.74,2988.7,17.266,173.52,198.8,199.03,199.3,198.99,35.25,11.202,165.24,17.346
181.32,3006.5,20.792,174.91,200.49,200.49,200.23,200.66,31.375,11.211,165.27,17.251
182.7,3011.8,17.865,174.5,200.17,200.32,199.75,199.39,31.375,11.198,165.27,17.362
183.09,3021.6,17.8,173.49,199.28,199.02,199.32,199.39,31.5,11.169,165.21,17.556
183.01,3038,18.337,175.72,201,200.56,200.4,200.32,35.25,11.223,165.21,17.42
183.87,3038,14.934,176.85,201.52,200.56,200.4,200.35,35,11.224,165.22,17.615
184.28,3037.9,18.919,175.16,200.04,200.5,202.07,200.35,34.75,11.231,164.88,17.566
181.36,3037.9,17.815,177.51,203.27,202.27,202.3,202.82,34.75,11.167,164.28,17.728
183.32,3041.9,15.413,170.76,196.28,195.2,196.48,196.41,30.125,11.122,166.12,17.235
181.71,3029,19.082,173.34,196.61,198.3,196.48,196.41,30.125,11.209,166.25,17.378
182.21,3004.7,18.013,172.32,196.88,197.37,196.42,196.39,30.125,11.217,165.33,17.308
183.27,3036.8,19.529,175.72,200.5,200.61,200.84,200.58,30.375,11.224,166.11,17.732
183.96,3056.3,16.87,171.44,197.53,198.74,197.4,197.39,30.375,11.219,166.4,17.386
184.82,3054.5,16.267,173.89,198.23,197.84,197.89,198.13,30.375,11.23,166.56,17.534
183.73,3054,16.989,168.99,194.37,194.97,194.13,194.9,26.375,11.18,166.56,17.467
184.05,3064.9,18.865,165.26,190.46,191.91,190.68,190.61,26.375,11.213,166.64,17.158
185.27,3061.5,19.997,168.22,192.99,193.53,192.96,192.54,26.25,11.196,165.83,17.213
184.41,3054,15.467,167.29,192.86,193.55,192.35,193,26.5,11.173,167.52,17.031
184.95,3054,15.683,170.21,193.81,194.05,194.11,194.28,26.625,11.2,166.96,17.27
184.5,3053.6,14.513,169.13,194.22,194.25,194.19,194.17,26.875,11.181,166.38,17.276
184.32,3051,17.404,168.71,195.23,194.75,194.49,193.8,26.125,11.177,166.38,17.462
183.6,3050.8,19.25,171.95,196.76,196.9,196.92,196.47,26.125,11.177,166.42,17.598
183.47,3051.1,16.86,166.22,192.18,192.42,192.18,192.27,26,11.189,165.55,17.035
184.14,3051.1,15.744,170.06,195.06,195.33,195.01,194.81,26,11.215,167.35,17.287
177.02,2940.8,19.831,168.5,194.92,193.31,195.01,194.03,26.5,11.222,159.15,17.411
177.2,2947.9,18.5,168.98,194.92,194.95,195.04,194.19,26.375,11.188,159.71,17.264
179.19,2977.5,13.886,168.3,194.13,194.21,194.01,194.19,26.75,11.182,158.59,17.36
179.73,2984.8,16.567,170.88,195.89,196.32,195.89,195.65,27.125,11.205,160.06,17.426
180,2956.5,20.39,170.09,196.28,196.08,194.94,195.42,27.5,11.223,159.1,17.21
168.62,2793.3,19.248,154.22,179.24,178.95,179.01,179.17,11.375,10.833,151.33,16.934
162.31,2689.8,22.81,149.38,175.34,176,175.29,175.28,7.9759,10.532,144.27,16.536
161.81,2680.8,18.605,151.57,176.9,176.75,176.78,176.51,6.875,10.513,143.68,16.73
161.55,2683,13.899,135.3,161.05,160.34,161.25,160.79,3.875,10.5,144.75,15.98
163.37,2703.9,17.235,137.66,162.23,162.37,162.4,162.76,3.875,10.532,144.77,16.144
162.72,2703.2,20.445,141.55,165.67,165.29,165.63,165.5,7.6217,10.532,144.77,16.573
160.8,2655.7,15.272,140.45,166.6,166.65,166.33,166.56,8,10.532,144.86,16.252
159.8,2664.4,15.937,137.18,162.88,162.61,162.51,163.01,8,10.52,144.19,15.471
162.39,2684.5,15.371,138.12,163.39,164.38,163.37,164.32,8,10.515,143.59,16.011
162.04,2705.4,12.279,140.33,164.97,165.99,165.17,165.22,8.25,10.502,144.48,16.303
154.09,2577.6,14.47,142.92,166.5,165.07,166.24,166.96,11,10.132,135.3,14.244
148.73,2467.4,15.706,183.98,210.12,210.61,210.33,210.15,53,9.7925,129.07,14.768
148.3,2457.3,17.919,193.75,218.36,219.39,218.07,218.06,61.25,9.7855,129.63,15.072
148.32,2438.8,17.549,196.23,221.12,221.45,221.26,221.37,65.375,9.7839,128.83,14.82
147.77,2438.8,17.467,198.58,223.49,223.37,223.5,223.24,65.375,9.7839,128.99,14.948
148.16,2437.8,18.163,201.7,226.32,227.97,226.6,227.65,69.375,9.7885,129.28,15.24
148.71,2449.7,18.798,203.67,228.68,228.79,229.72,228.54,69.5,9.8005,129.7,15.005
146.02,2447.3,19.452,204.57,229.85,229.01,229.97,230.32,73.5,9.7728,130.32,15.185
148.22,2447.3,19.301,209.61,234.96,234.53,235.3,234.1,77.5,9.7312,130.22,15.444
148.03,2452,17.854,209.61,234.91,232.15,233.35,234.1,65.125,9.8178,130.22,15.632
148.62,2456.3,17.854,209.83,234.91,235.23,234.81,234.16,65.854,9.8126,130.81,15.355
147.82,2444.6,17.731,204.12,229.22,229.14,229.86,230.57,61.125,9.8126,130.82,15.157
149.1,2462.8,16.439,202.89,228.53,227.09,228.03,227.56,60.375,9.8161,130.69,15.287
149,2456.2,18.429,202.41,226.98,226.7,227.38,228.77,60.375,9.7893,131.15,15.009
147.93,2445.3,18.359,202.44,228.17,227.71,227.77,228.47,60.375,9.7715,131.73,15.111
147.39,2431.9,17.927,208.7,234.01,234.98,234.73,234.81,68.375,9.7807,130.54,15.348
146.38,2436.9,17.867,209.86,234.77,234.8,235.77,234.63,68.125,9.7733,130.69,15.276
146.56,2439.6,19.011,214.35,238.79,238.46,238.08,238.76,68.125,9.7733,129.64,15.316
148.31,2450.6,19.717,212.29,236.94,236.99,237.51,237.24,68.125,9.775,129.63,15.68
148.31,2444.9,19.393,216.49,242.13,241.48,241.14,240.95,72.375,9.7693,129.53,15.68
148.34,2438.8,18.801,218.78,242.74,242.81,242.97,243.07,72.375,9.7693,129.81,15.792
144.5,2397.8,19.249,213.54,238.58,239.65,238.35,238,72.375,9.7704,131.32,15.434
147.33,2429.3,18.308,214.34,239.34,238.95,239.73,239.83,72.375,9.7555,129.54,15.66
147.15,2440.5,17.505,214.88,239.62,240.2,239.27,239.79,72.375,9.7584,129.7,15.76
167.36,2758.8,18.216,222.68,247.55,251.42,252.14,258.89,80.622,11.136,148.89,20.119
167.7,2770.5,18.216,189.21,214.27,214.25,214.87,214.51,48.5,11.174,149.03,17.971
165.06,2747.7,18.114,184.24,207.99,208.92,208.65,208.71,40.125,11.156,149.03,17.684
164.17,2740.8,17.768,179.35,204.43,204.1,204.56,204.05,36,11.156,149.06,17.612
166.74,2767.1,14.227,179.3,204.43,204.3,204.5,204.79,36,11.162,149.08,17.728
167.15,2759.3,13.82,179.04,204.42,204.88,204.41,204.22,36,11.156,149.08,17.866
167.45,2764.9,15.977,177.35,202.16,202.75,202.14,202.12,36,11.185,148.71,17.528
167.48,2779.8,17.628,176.43,200.68,200.48,200.87,200.7,32.391,11.181,148.95,17.229
167.77,2775.1,14.116,174.97,199.86,200.1,200.2,199.97,32.125,11.181,149.43,17.408
168.8,2794.1,20.935,177.22,201.38,202.05,201.99,202.11,35.875,11.186,149.03,17.532
168.46,2789.9,12.643,176.7,201.59,202.25,202.51,202.15,35.875,11.192,150.72,17.349
167.6,2788.3,17.55,176.77,201.59,201.64,201.58,202.15,35.875,11.157,150.61,17.289
168.97,2798.3,20.384,181.4,205.86,205.39,205.76,205.92,35.875,11.154,152.58,17.49
166.53,2794.3,14.762,181.64,207.14,205.43,206.66,205.91,35.875,11.122,154.83,17.2
167.78,2794.3,15.064,179.94,205.47,205.43,205.4,205.03,39.75,11.182,154.26,17.554
152.42,2512.8,25.27,179.94,205.16,205.43,205.4,205.03,39.75,10.374,142.9,16.95
154.71,2555.7,18.149,180.04,205.16,205.47,205.46,205.7,55.75,10.349,144.34,16.951
153.74,2555.4,19.071,196.42,221.25,221.81,221.41,221.7,71.875,10.253,143.42,17.068
155.48,2559.5,17.98,196.96,221.04,221.18,221.16,221.3,71.25,10.26,142.94,17.077
156.24,2572.8,20.118,202.12,227.58,226.35,227.22,227.3,79.25,10.332,141.95,17.336
155.18,2574.8,21.147,205.56,229.87,229.55,230.52,230.28,82.375,10.355,141.59,17.394
155.63,2559.5,16.596,207.57,232.36,232.43,231.84,232.43,64.25,10.297,141.75,17.123
154.49,2542.8,18.973,207.75,233.59,232.64,233.32,233.35,64.25,10.247,141.74,17.24
154.09,2545.4,19.13,208.2,233.83,232.59,233.79,233.36,64.125,10.245,141.74,17.287
154.29,2550.1,19.761,210.81,235.28,234.8,235.47,233.36,64.125,10.265,142.29,17.122
155.03,2563.2,19.477,207.74,233.12,233.91,232.79,232.98,64.125,10.288,140.85,16.983
153.8,2541.2,17.247,202.17,226.76,233.91,226.18,226.63,60.125,10.286,141.63,16.956
158.74,2622.1,21.791,209.21,234.2,234.43,234.45,235.25,58.229,10.782,146.38,17.929
164.35,2726.2,19.086,204.36,230.14,229.8,230.36,230.09,51.5,11.025,150.2,18.363
163.97,2725.5,19.835,202.05,228.22,228.8,228.2,227.91,51.25,11.026,151.22,18.362
165.91,2734.9,20.523,205.65,231.67,231.23,231.43,231.5,55.375,10.951,150.64,18.362
165.46,2735.3,17.889,207.66,233.48,234.03,233.6,232.71,55.375,10.943,150.24,18.448
187.06,3113.7,25.643,255.25,280.43,280.66,279.01,282.1,94.25,11.472,172.91,19.974
184.03,3058.3,20.876,234.14,259.31,259.76,259.59,259.31,81.625,11.326,169.34,18.926
185.94,3100.4,20.284,237.81,263.98,263.51,263.58,263.44,85.25,11.095,174.25,18.803
187.52,3122.6,20.744,238.37,264.03,264.04,264.43,264.2,85.25,11.162,173.18,18.797
187.62,3115.3,20.763,238.4,264.03,264.26,264.43,264.55,89.875,11.179,172.24,18.961
186.61,3108.7,20.763,238.4,263.73,264.26,264.09,264.55,89.25,11.12,172.94,18.6
187.1,3111.9,21.14,239.71,264.23,264.8,264.73,264.87,89.5,11.162,172.08,18.506
186.21,3088.5,20.19,241.53,266.31,266.53,267.02,267.26,90.25,11.105,171.81,18.705
182.69,3073.1,21.915,238.67,263.65,263.25,263.57,263.82,86.5,11.111,172.77,18.8
184.47,3070.4,21.373,233.29,258.47,257.87,258.51,257.8,82.625,11.098,171.36,18.8
186.61,3101.4,20.428,233.29,258.3,257.67,258.38,258.22,82.625,11.145,171.17,18.805
186.07,3078.1,20.684,233.29,258.65,257.63,257.73,256.97,82.625,11.078,171.17,18.791
186.31,3079.4,20.974,229.64,254.95,254.06,254.94,254.64,78.375,11.057,171.39,18.239
186.26,3072.3,19.611,228.81,254.27,254.46,254.5,255.51,76.845,11.066,170.53,18.42
186.11,3080.9,19.876,237.33,261.61,260.84,262.01,262.06,83.75,11.075,169.9,19.076
187.63,3116.2,22.242,245.49,270.51,270.18,270.13,270.19,92.375,11.002,172.15,18.75
183.7,3054.1,22.728,239.53,264.08,265.1,265.14,265.96,87.25,10.779,168.41,18.472
183.07,3043,28.907,240.42,264.9,265.55,264.85,265.05,86.375,10.731,169.46,18.39
160.12,2660.9,28.403,193.04,218.73,218.77,218.53,219,44.25,10.689,144.03,16.257
169.36,2802.5,19.47,206.46,230.86,230.87,231.1,231.19,69.375,11.541,155.1,17.297
172.55,2868.1,21.401,217.3,241.97,242.46,242.51,242.73,78.612,11.891,158.13,17.831
173.33,2882.6,22.24,215.24,240.02,239.75,239.8,240.3,78.75,11.894,159.41,18.009
176.92,2935.3,21.591,218.05,244.11,244.05,244.43,244.15,83.25,12.05,160.17,18.207
174.72,2912.9,21.591,197.93,223.56,222.6,223.09,222.72,59.5,11.932,160.57,17.507
178.36,2953.3,21.948,203.35,228.53,229.61,229.11,229.08,67.875,12.088,162.01,18.044
177.26,2940.8,16.391,201.63,226.87,229.55,227,228.85,67.5,12.134,162.48,18.032
177.26,2907.8,18.886,202.1,229.69,227.33,229.74,228.85,63.625,12.102,163.63,18.032
177.31,2954.3,19.72,202.1,227.31,229.55,227.5,227.35,67.375,12.119,163.05,18.023
178.26,2963.4,19.159,203.44,227.31,227.33,228.9,227.35,67.375,12.089,162.3,18.023
180.22,2993,19.35,202.4,227.09,227.03,227.16,227.07,64.25,12.125,163.36,17.993
179.82,3008.5,20.48,203.96,227.09,228.12,227.16,228.2,64.375,12.124,164.38,17.988
180.69,2990.4,18.845,201.68,227.04,227.34,227.11,227.24,64.625,12.162,163.95,17.81
180.79,3002.9,18.325,206.54,231.5,231.3,231.96,231.94,68.375,12.144,164.56,18.124
182.6,3026.2,20.03,213.18,237.66,238.25,237.5,237.85,77,12.196,166.06,18.57
181.49,2990.3,22.514,228.66,254.34,251.89,254.12,252.55,88.449,12.196,162.52,18.805
185.35,3066.2,22.385,224.36,248.27,251.89,247.98,248.14,88,12.192,167.75,18.805
187.88,3066.2,22.245,226.31,251.94,252,252.01,251.9,83.786,12.22,173.04,19.467
184.52,3063.7,21.195,218.93,244.28,244.2,244.07,244.63,83.75,12.22,169.08,18.646
181.15,3014.7,19.15,218.62,242.99,242.98,242.92,242.92,79.75,12.273,167.5,18.542
180.39,2981.4,18.692,215.88,240.08,239.91,240.31,240.67,79.5,12.229,167.87,18.396
179.94,2983,19.232,206.25,232.52,231.94,232.23,232.54,71.375,12.232,166.4,18.08
178.5,2970.9,16.553,197.98,222.82,222.46,222.77,222.66,59,12.131,165.27,18.056
178.19,2970.9,16.004,193.88,219.42,219.11,219.46,219.29,58.75,12.124,164.29,17.871
178.19,2973.2,15.082,196.64,221.88,221.21,221.62,221.76,58.75,12.124,164.04,17.735
178.57,2970.1,17.898,198.39,221.88,223.55,221.76,223.33,59.125,12.185,163.91,17.84
178.6,2959.4,16.97,196.98,221.68,220.39,221.76,221.27,59.125,12.209,163.46,17.985
177.44,2943,15.436,199.44,221.68,224.13,221.76,221.65,63.75,12.203,163.7,17.655
176.3,2951.7,17.683,197.99,221.6,221.56,221.71,221.65,59.875,12.186,164.04,17.611
178.46,2953,14.766,195.28,221.01,220.69,220.83,220.72,60.375,12.181,163.21,17.416
178.41,2954.8,15.913,199.96,224.39,224.62,224.93,225.61,60.375,12.181,163.27,18.397
176.89,2943.7,17.529,201.9,227.05,227.36,226.63,227.11,64,12.197,164.01,18.14
176.68,2938.2,15.346,203.34,228.4,228.41,228.44,228.54,64,12.134,163.83,18.07
176.02,2936.4,16.56,203.73,228.39,227.75,227.94,227.95,68.25,12.109,163.53,17.994
178.29,2950.8,18.985,202.44,227.16,227.85,227.36,227.6,65,12.126,162.91,17.879
178.15,2969.3,18.353,205.4,229.19,228.85,229.18,229.23,64.625,12.123,162.73,18.083
177.96,2956.7,19.123,207.23,231.66,231.34,231.65,231.61,64.625,12.123,163.02,18.184
177.55,2945.1,19.523,200.9,225.69,225.81,225.96,225.61,64.375,12.242,163.44,17.768
180.11,2983.1,17.924,199.66,224.46,223.86,224.11,224.34,64.375,12.084,162.69,17.943
178.06,2961.2,18.204,201.49,224.5,223.86,224.22,224.34,64.625,12.024,162.82,17.934
177.79,2955.9,16.208,198.98,224.5,223.86,224.22,224.32,61.375,12.174,163.54,17.691
178.73,2962.4,19.837,200.4,225,224.9,224.85,225.16,61.25,12.198,163,18.16
179.58,2970,18.831,207.49,232.7,232.61,232.49,232,69.25,12.151,163.98,18.38
179.92,2976.5,18.358,210.57,235.46,235.37,235.28,235.59,73.375,12.154,163.95,18.401
179.83,2978.3,18.515,209.69,235.45,235.03,235.25,235.54,73.375,12.217,163.95,18.41
179.83,2979,21.004,210.03,235.45,235.77,235.25,235.54,73.875,12.142,163.85,17.754
177.28,2957.6,18.996,207.88,233.4,232.36,233.35,233.47,69.5,12.041,163.53,18.153
177.07,2963.7,18.236,207,232.05,231.88,231.87,231.82,69.5,12.058,163.62,18.149
